index,smiles,canonical_smiles,fold
6561,CC(C)(C(=O)CCO)O,CC(C)(O)C(=O)CCO,4
6562,C(C1CN1)N1C=NN=C1,c1nncn1CC1CN1,2
6563,[NH3+]C1CCC1CC([O-])=O,[NH3+]C1CCC1CC(=O)[O-],3
6564,CC12OC3C1NC2C3O,CC12OC3C(O)C1NC32,0
6565,CN=CN1C(C)C1C#N,CN=CN1C(C)C1C#N,3
6566,COC1C(C)C11CCC1,COC1C(C)C12CCC2,2
6567,CC1(CC#N)NCC1O,CC1(CC#N)NCC1O,2
6568,CC(C)C1NC1C(N)=O,CC(C)C1NC1C(N)=O,3
6569,CC1CC1C1CC1C#C,C#CC1CC1C1CC1C,4
6570,OC1C2CC3C2C13O,OC1C2CC3C2C13O,2
6571,O=C1CNCC2CC1O2,O=C1CNCC2CC1O2,2
6572,NC1=NC(=N)N=CC=N1,N=c1nccnc(N)n1,4
6573,CC1(C)CC(=O)CC1O,CC1(C)CC(=O)CC1O,3
6574,OC1CC(CC1O)C#C,C#CC1CC(O)C(O)C1,4
6575,NC1=CNC(=N1)C1CO1,Nc1c[nH]c(C2CO2)n1,2
6576,OC1C2C3C2(O)CC13O,OC1C2C3C1(O)CC23O,1
6577,CCC(O)C(C)CCO,CCC(O)C(C)CCO,0
6578,C1OC2OC1CC1NC21,C1OC2OC1CC1NC12,3
6579,CCCC(C#C)C(C)O,C#CC(CCC)C(C)O,2
6580,CC1(C)OC2(CC12)C#C,C#CC12CC1C(C)(C)O2,0
6581,CC(CC[NH3+])C([O-])=O,CC(CC[NH3+])C(=O)[O-],1
6582,CC1=C(C)C(=O)C2OC12,CC1=C(C)C2OC2C1=O,0
6583,CC1NC1(C)CO,CC1NC1(C)CO,1
6584,CC(C)CC1CC1(C)C,CC(C)CC1CC1(C)C,0
6585,CC(CO)C(O)CO,CC(CO)C(O)CO,2
6586,CCCC(=O)N,CCCC(N)=O,3
6587,N#CC1CC(C1)C1CO1,N#CC1CC(C2CO2)C1,0
6588,O=C1C(OC1C#N)C#C,C#CC1OC(C#N)C1=O,2
6589,Cn1cnc(n1)C2CC2,Cn1cnc(C2CC2)n1,0
6590,COC1CC2(C)C(C)C12,COC1CC2(C)C(C)C12,1
6591,CC1(C)OC(=N)C11CO1,CC1(C)OC(=N)C12CO2,1
6592,OC1CC2(CO2)C2CC12,OC1CC2(CO2)C2CC12,2
6593,c1c([nH]c(=O)o1)CCO,O=c1[nH]c(CCO)co1,4
6594,CC#CC12CC3CN1C23,CC#CC12CC3CN1C32,4
6595,CC1CC=C2CCCC12,CC1CC=C2CCCC21,0
6596,C1C(CO1)(C#N)N=CN,N#CC1(N=CN)COC1,4
6597,OC1CC2C3CC2(C3)C1,OC1CC2C3CC2(C1)C3,2
6598,CCC1(C)CCC=C1,CCC1(C)C=CCC1,2
6599,CC12CC1(CO)C=CC2,CC12CC=CC1(CO)C2,0
6600,CC1C2CCC2OC1=N,CC1C(=N)OC2CCC21,4
6601,c1c(onn1)C(=O)CO,O=C(CO)c1cnno1,3
6602,OC1CCC=CC(O)C1,OC1C=CCCC(O)C1,3
6603,CC1(C(=O)C=CN1)C,CC1(C)NC=CC1=O,3
6604,CC1OC2CC12C#C,C#CC12CC1OC2C,0
6605,CCC(C)C#CC#C,C#CC#CC(C)CC,3
6606,C#CCOC1CC(=O)C1,C#CCOC1CC(=O)C1,1
6607,C1CN1CC(=N)NC=O,N=C(CN1CC1)NC=O,3
6608,CN1CC11CCC(=O)C1,CN1CC12CCC(=O)C2,4
6609,NC1CCCNC1C#N,N#CC1NCCCC1N,0
6610,CC1C2NC2C1OC=N,CC1C2NC2C1OC=N,1
6611,OC1C2OC3CC3(O)C12,OC1C2OC3CC3(O)C12,2
6612,CC(O)C1=C(C)CCC1,CC1=C(C(C)O)CCC1,1
6613,CC1(CC1NC=O)C#N,CC1(C#N)CC1NC=O,2
6614,CCN(C)c1ncco1,CCN(C)c1ncco1,2
6615,CC1CC(CO)C1C,CC1CC(CO)C1C,2
6616,CC12N=COC1C1CC21,CC12N=COC1C1CC12,2
6617,OC1CC2NC2(C1)C=O,O=CC12CC(O)CC1N2,2
6618,CN1C(=O)C2C3CC12C3,CN1C(=O)C2C3CC21C3,2
6619,CC1(OCC2OC12)C#N,CC1(C#N)OCC2OC21,1
6620,O=C1CC2C3C4C(C14)N23,O=C1CC2C3C4C1C4N23,2
6621,C#CC12CC(C1)C21CN1,C#CC12CC(C1)C21CN1,3
6622,O=CCC1CCC11CC1,O=CCC1CCC12CC2,2
6623,CC1=CC(CC=O)OC1,CC1=CC(CC=O)OC1,4
6624,CC12CC(=O)C1OC=N2,CC12CC(=O)C1OC=N2,1
6625,CC12NC(=O)C1N1CC21,CC12NC(=O)C1N1CC12,0
6626,CC(CN1CC1)C1CO1,CC(CN1CC1)C1CO1,2
6627,CCc1cccnc1C,CCc1cccnc1C,4
6628,C1CC23CCC12OC=N3,C1=NC23CCC2(CC3)O1,2
6629,OC1C(OC1=N)C1CO1,N=C1OC(C2CO2)C1O,4
6630,CCCC12OC1CC2=O,CCCC12OC1CC2=O,0
6631,CC1CC2(CCC2O)O1,CC1CC2(CCC2O)O1,2
6632,O=C1COC2COC2C1,O=C1COC2COC2C1,2
6633,CC(=O)C1(C)C2CCC12,CC(=O)C1(C)C2CCC21,1
6634,C1C2OC11CN=COC21,C1=NCC23CC(O2)C3O1,4
6635,O=C1C2CC3(C#N)C2N13,N#CC12CC3C(=O)N1C32,4
6636,C1CC2CCC1OCO2,C1OC2CCC(CC2)O1,1
6637,CC1C2OC3C=CC2C13,CC1C2OC3C=CC2C31,2
6638,CC#CCC(O)CCO,CC#CCC(O)CCO,1
6639,CN(C)C(=O)CCC#N,CN(C)C(=O)CCC#N,4
6640,COC1CC1C(C)=NO,COC1CC1C(C)=NO,0
6641,CN(C)c1c(nco1)O,CN(C)c1ocnc1O,4
6642,OC1CNCC(=C1)C#N,N#CC1=CC(O)CNC1,4
6643,C1CC1C(=O)C(=N)N,N=C(N)C(=O)C1CC1,3
6644,c1c(c2n(n1)CCO2)N,Nc1cnn2c1OCC2,2
6645,C1CC1(CO)C(=O)C#N,N#CC(=O)C1(CO)CC1,4
6646,CC12CC1(CC#C)CO2,C#CCC12COC1(C)C2,1
6647,CC1NC1COCCO,CC1NC1COCCO,0
6648,c1coc2c1nco2,c1cc2ncoc2o1,2
6649,CCC(C)(O)C(C)C#N,CCC(C)(O)C(C)C#N,1
6650,C#CCc1c[nH]nc1O,C#CCc1c[nH]nc1O,4
6651,CC(C)C(O)C(=O)C=O,CC(C)C(O)C(=O)C=O,4
6652,CCN=C1CC(O1)C#N,CCN=C1CC(C#N)O1,4
6653,CCC1C2CCC1C2O,CCC1C2CCC1C2O,0
6654,CC1CC(O)CC2CN12,CC1CC(O)CC2CN12,2
6655,CN1C2CC(O)C12C#C,C#CC12C(O)CC1N2C,3
6656,C#CCCCCC#N,C#CCCCCC#N,0
6657,C#CC12OCC3CC1C23,C#CC12OCC3CC1C32,3
6658,CC12C3OC1C3OC2=O,CC12C(=O)OC3C1OC32,0
6659,CC(O)C(C)C(O)C#N,CC(O)C(C)C(O)C#N,3
6660,CN1C2C1(C)CC2(C)O,CN1C2C(C)(O)CC21C,3
6661,C1CC1C2OCCO2,C1COC(C2CC2)O1,2
6662,COCC(C)CC1CC1,COCC(C)CC1CC1,2
6663,NCC1(COC=N1)C#N,N#CC1(CN)COC=N1,4
6664,C(C(CO)(CO)C=O)O,O=CC(CO)(CO)CO,4
6665,CC12CCC1(C)C2O,CC12CCC1(C)C2O,1
6666,C1C2NCC3OC2OC13,C1NC2CC3OC2OC13,2
6667,CC1CC23CC(O)(C2)C13,CC1CC23CC(O)(C2)C13,2
6668,Cn1ncc(=NO)cn1,Cn1ncc(=NO)cn1,3
6669,CC1=CC2NC2(C)C1=O,CC1=CC2NC2(C)C1=O,3
6670,CC1=CC=CC=CCC1,CC1=CC=CC=CCC1,4
6671,CC1CC=CNC(=O)N1,CC1CC=CNC(=O)N1,1
6672,COC12CCC1CC2O,COC12CCC1CC2O,3
6673,CC(N1CC1)C(=O)C=O,CC(C(=O)C=O)N1CC1,4
6674,CC1CC2C3CC2C13,CC1CC2C3CC2C13,4
6675,C1CC23OC4C2CCC134,C1CC23CCC24OC3C14,0
6676,CC(O)C1CCC(C)O1,CC1CCC(C(C)O)O1,3
6677,O=C1CNCCC2NC12,O=C1CNCCC2NC12,2
6678,C1CC11CC=CC11CO1,C1=CC2(CO2)C2(C1)CC2,1
6679,CC12CC(=O)C1C1CN21,CC12CC(=O)C1C1CN12,4
6680,CC(C)(c1ncco1)O,CC(C)(O)c1ncco1,1
6681,N=C1CCC=CCO1,N=C1CCC=CCO1,3
6682,c1c(n[nH]n1)NC(=O)N,NC(=O)Nc1cn[nH]n1,3
6683,CC1NC1(CC#N)C#N,CC1NC1(C#N)CC#N,4
6684,CCC(C)(OC)C(C)O,CCC(C)(OC)C(C)O,4
6685,C1C2CC3C=CCCC123,C1=CC2CC3CC23CC1,4
6686,N#CC#CC12CC1OC2,N#CC#CC12COC1C2,0
6687,c1c(cncc1O)CO,OCc1cncc(O)c1,2
6688,Cc1conc1O,Cc1conc1O,1
6689,CN=C1NCC11CCO1,CN=C1NCC12CCO2,4
6690,CCC(C)(NC)C#N,CCC(C)(C#N)NC,3
6691,CC(C)(CO)C(=O)NC,CNC(=O)C(C)(C)CO,4
6692,CCc1ccc(=O)[nH]c1,CCc1ccc(=O)[nH]c1,3
6693,O=C1C2CC1(CO2)C#C,C#CC12COC(C1)C2=O,4
6694,CN1CC2OCC=CC12,CN1CC2OCC=CC21,1
6695,NC1=NOC(=N)C(=N)O1,N=c1onc(N)oc1=N,1
6696,CC1=COC(=O)NC1=N,Cc1coc(=O)[nH]c1=N,3
6697,CC1=CNC(=[NH2+])[CH-]C1=O,Cc1c[nH]c(=[NH2+])[cH-]c1=O,0
6698,C#CC1C2CC2C1C#C,C#CC1C(C#C)C2CC12,4
6699,C1NC23C=CC4C2NC134,C1=CC23NCC24NC3C14,2
6700,CCCCN1CC1(C)C,CCCCN1CC1(C)C,1
6701,c1c(coc1CO)CO,OCc1coc(CO)c1,0
6702,C1CC(C1)C(=N)NC=O,N=C(NC=O)C1CCC1,4
6703,CC12NC1C1=CCOC21,CC12NC1C1=CCOC12,4
6704,C1COC(=N1)COC=O,O=COCC1=NCCO1,0
6705,C1CC1CCOC(=O)N,NC(=O)OCCC1CC1,1
6706,CC12C3CCC1C(O)C23,CC12C3CCC1C2C3O,1
6707,C(CC1CC1)CC1CO1,C(CC1CC1)CC1CO1,1
6708,CC(O)C1C2C(O)CN12,CC(O)C1C2C(O)CN12,3
6709,Cn1cnc(=O)nc1O,Cn1cnc(=O)nc1O,3
6710,Cc1cnc(nc1F)C,Cc1ncc(C)c(F)n1,3
6711,N=C1OCC2CN2C1=O,N=C1OCC2CN2C1=O,3
6712,C1C2C3OC4C3CC4N12,C1C2C3OC2C2CN2C13,0
6713,O=C1CC2CC1N1CC21,O=C1CC2CC1N1CC21,2
6714,CC12C3C1N1C3CCC21,CC12C3C4CCC1N4C32,3
6715,OC12CC(O)(C=C1)C=C2,OC12C=CC(O)(C=C1)C2,2
6716,CN=C(C(=O)NC=N)N,CN=C(N)C(=O)NC=N,1
6717,CC1C2CCOC12C,CC1C2CCOC12C,1
6718,N=COC1=NOC(=N)O1,N=COc1noc(=N)o1,4
6719,CC(C[NH3+])(C#C)C([O-])=O,C#CC(C)(C[NH3+])C(=O)[O-],0
6720,CNC(=O)C1(CO)CO1,CNC(=O)C1(CO)CO1,0
6721,CC1C2C3C1C(C)C23C,CC1C2C(C)C3(C)C1C23,1
6722,OC1CC2C3C1CCN23,OC1CC2C3C1CCN23,1
6723,COC(C)C1CN1,COC(C)C1CN1,0
6724,C1CC=CCOC1,C1=CCOCCC1,0
6725,CC(=O)c1ccco1,CC(=O)c1ccco1,2
6726,CC(C)c1cnn[nH]1,CC(C)c1cnn[nH]1,0
6727,CC1C2CC3(C2)OCC13,CC1C2CC3(C2)OCC13,0
6728,OCC1CC2(CC12)C#C,C#CC12CC(CO)C1C2,1
6729,CC1OCC2C3NC3C12,CC1OCC2C3NC3C12,2
6730,CC1OCCCCCO1,CC1OCCCCCO1,2
6731,C#CC12CC(O1)C1CC21,C#CC12CC(O1)C1CC12,3
6732,CCOCC1CC(=O)O1,CCOCC1CC(=O)O1,1
6733,C1CC12C(=O)COC2=O,O=C1COC(=O)C12CC2,4
6734,CCCC1C2CC2C1=O,CCCC1C(=O)C2CC12,0
6735,N=C1OCC(CC#C)O1,C#CCC1COC(=N)O1,1
6736,OC12C3CC11COC2C31,OC12C3CC14COC2C34,4
6737,C1CC(C1)(C#N)NC=O,N#CC1(NC=O)CCC1,2
6738,COC(N)=NC(C)C=O,COC(N)=NC(C)C=O,1
6739,N=C1CC2(CC2O1)C#C,C#CC12CC(=N)OC1C2,0
6740,C#CCc1ncco1,C#CCc1ncco1,3
6741,Cc1cc(=O)c(c[nH]1)O,Cc1cc(=O)c(O)c[nH]1,2
6742,NC1(C#N)C2CC(O)C12,N#CC1(N)C2CC(O)C21,4
6743,O=CCN1CC2OCC12,O=CCN1CC2OCC21,2
6744,CC1(CCC11CO1)C=O,CC1(C=O)CCC12CO2,1
6745,CCC(O)(C#N)C1CO1,CCC(O)(C#N)C1CO1,4
6746,O=C1CC2CCC=CC12,O=C1CC2CCC=CC12,4
6747,CC1(C)OC2OC1C=C2,CC1(C)OC2C=CC1O2,0
6748,CC1C2C=CC1N2C,CC1C2C=CC1N2C,3
6749,CCC(=O)OC(=N)C#C,C#CC(=N)OC(=O)CC,0
6750,CC(C)(c1cnon1)O,CC(C)(O)c1cnon1,0
6751,C#CCC12CC1CO2,C#CCC12CC1CO2,4
6752,CC1CC1OCCCO,CC1CC1OCCCO,0
6753,CC1CCCC1=O,CC1CCCC1=O,1
6754,OC12C3C4OC1CC2C34,OC12C3CC1C1C(O3)C12,3
6755,OCCN1CC1CO,OCCN1CC1CO,1
6756,O=C1OCC=CC2CC12,O=C1OCC=CC2CC12,3
6757,CCC12CC1(O)CN2C,CCC12CC1(O)CN2C,1
6758,CC1C2C(=O)OC12CO,CC1C2C(=O)OC12CO,3
6759,CC1C2CC1C21COC1,CC1C2CC1C21COC1,3
6760,N#CC1CC2CCC2C1,N#CC1CC2CCC2C1,3
6761,OC1(CC2NC12)C#N,N#CC1(O)CC2NC21,4
6762,c1c(n2c(n1)NCC2)O,Oc1cnc2n1CCN2,0
6763,c1[nH]c2c(n1)n[nH]n2,c1nc2n[nH]nc2[nH]1,1
6764,CN1CC1(CC#N)C#C,C#CC1(CC#N)CN1C,4
6765,CC1CC2OC(C)CC12,CC1CC2C(C)CC2O1,3
6766,CC12C3C1N1CC=C2C31,CC12C3=CCN4C3C1C42,2
6767,CN1CC(C1)C(=O)C#C,C#CC(=O)C1CN(C)C1,4
6768,CCc1c([nH]c(=O)o1)N,CCc1oc(=O)[nH]c1N,2
6769,CC(C)(C)C1OCC=C1,CC(C)(C)C1C=CCO1,4
6770,CC12CC1NCC(=N)O2,CC12CC1NCC(=N)O2,2
6771,CC1C2CNC(=O)C12O,CC1C2CNC(=O)C12O,0
6772,c1nc(no1)C2(CC2)O,OC1(c2ncon2)CC1,2
6773,CCC1OC1(C#C)C#N,C#CC1(C#N)OC1CC,1
6774,CC1(C)CC2COC1C2,CC1(C)CC2COC1C2,4
6775,CCC1C2CC2(C)C1O,CCC1C(O)C2(C)CC12,2
6776,Cn1c(=O)oc(n1)N,Cn1nc(N)oc1=O,1
6777,CC(O)C1CN2CC12C,CC(O)C1CN2CC12C,0
6778,C1C2N3C1C21C=CCC31,C1=CC23C(C1)N1C2CC13,1
6779,CC1(O)C2OCCC12O,CC1(O)C2OCCC21O,4
6780,NC(=O)C1CC(N1)C#N,N#CC1CC(C(N)=O)N1,3
6781,CC1(O)C(O)CCC1O,CC1(O)C(O)CCC1O,2
6782,CC(CO)NC=O,CC(CO)NC=O,2
6783,CC(CO)CC(N)C#N,CC(CO)CC(N)C#N,4
6784,CC(O)C1CC(=O)N1,CC(O)C1CC(=O)N1,3
6785,c1c(oc(n1)CO)N,Nc1cnc(CO)o1,0
6786,CC1OC2C(O)C2C=C1,CC1C=CC2C(O)C2O1,0
6787,OCC12CNC(=O)C1N2,O=C1NCC2(CO)NC12,2
6788,CC(C=O)N1C2CC1C2,CC(C=O)N1C2CC1C2,2
6789,COC1C2NC1C2C#C,C#CC1C2NC1C2OC,1
6790,CN1C2CCC12CC=O,CN1C2CCC21CC=O,2
6791,CC(C)C1CCCCC1,CC(C)C1CCCCC1,1
6792,OCCC1C2OCOC12,OCCC1C2OCOC12,3
6793,CCN(CC)C(=O)C,CCN(CC)C(C)=O,0
6794,O=CNC1C=CC2OC12,O=CNC1C=CC2OC12,0
6795,CCC1(C)COC1C#N,CCC1(C)COC1C#N,1
6796,c1cc-2cnocc2c1,c1cc2cnocc-2c1,3
6797,CC1CC(O)C(C)(O)C1,CC1CC(O)C(C)(O)C1,2
6798,CCC1(O)CCOC1C,CCC1(O)CCOC1C,3
6799,CC#CCC(O)C1CN1,CC#CCC(O)C1CN1,0
6800,CC(O)C(=O)OCC=O,CC(O)C(=O)OCC=O,1
6801,CC1=CN(CC1)C(=O)C,CC(=O)N1C=C(C)CC1,3
6802,C1CN2C3C4OC3(C1)C24,C1CN2C3C4OC3(C1)C42,2
6803,OC1CC=C(CC#C)C1,C#CCC1=CCC(O)C1,4
6804,CC(C)C(=O)NC=N,CC(C)C(=O)NC=N,2
6805,CN(C=O)C1(CC1)C#N,CN(C=O)C1(C#N)CC1,0
6806,OC1C2C3C4C3C1CC24,OC1C2CC3C1C1C2C31,1
6807,C#CC12C3CN1C=NC23,C#CC12C3CN1C=NC32,4
6808,CC1(COC=N1)C(N)=O,CC1(C(N)=O)COC=N1,2
6809,CC(O)C(C)(C)CC=O,CC(O)C(C)(C)CC=O,0
6810,CCC12CC(C)(C1)C=C2,CCC12C=CC(C)(C1)C2,2
6811,CC1=CCc2c1[nH]cc2,CC1=CCc2cc[nH]c21,0
6812,NC(CC1CCO1)C#N,N#CC(N)CC1CCO1,4
6813,O=C1C2CC3CC2C1O3,O=C1C2CC3CC2C1O3,2
6814,C1COCC=C1CCO,OCCC1=CCOCC1,3
6815,C1CC1C12CC3CN1C23,C1CC1C12CC3CN1C32,2
6816,CC12C3C4N1C2C34C#N,CC12C3C4N1C2C43C#N,2
6817,CC1=CCC2C1C2(C)C,CC1=CCC2C1C2(C)C,2
6818,OCC(O)CNCC#N,N#CCNCC(O)CO,1
6819,CC(=O)C1(O)CCC=C1,CC(=O)C1(O)C=CCC1,2
6820,CC12NC1C(C#N)C2O,CC12NC1C(C#N)C2O,3
6821,O=C1CC2CC2CCN1,O=C1CC2CC2CCN1,4
6822,O=C1CC2(CC#N)CC12,N#CCC12CC(=O)C1C2,3
6823,CC12C3CC1(C3)OC2=O,CC12C(=O)OC13CC2C3,2
6824,CC1CC2C1N(C)C2=O,CC1CC2C(=O)N(C)C12,3
6825,OCC1=CNC(=N)C1=O,N=C1NC=C(CO)C1=O,3
6826,OCC1C2OC1C2=O,O=C1C2OC1C2CO,0
6827,COC1C2CC(C2)C1=O,COC1C(=O)C2CC1C2,2
6828,C(c1c(onc1O)N)O,Nc1onc(O)c1CO,0
6829,O=C1CC2(CN12)C1CN1,O=C1CC2(C3CN3)CN12,3
6830,CC1COC(=O)NC1C,CC1COC(=O)NC1C,4
6831,OCC1OCCN=CO1,OCC1OC=NCCO1,4
6832,c1c(cnc(=O)[nH]1)O,O=c1ncc(O)c[nH]1,1
6833,CCC1C2CC1(CO)C2,CCC1C2CC1(CO)C2,2
6834,CCc1cc(n[nH]1)C#C,C#Cc1cc(CC)[nH]n1,0
6835,CC(O)C(CO)CC#N,CC(O)C(CO)CC#N,2
6836,CC(=O)C1CC2(CO2)C1,CC(=O)C1CC2(CO2)C1,2
6837,NC(=O)C1CC(=O)N1,NC(=O)C1CC(=O)N1,1
6838,CC1CC2CC1C2(C)O,CC1CC2CC1C2(C)O,2
6839,CCCC(=O)COC,CCCC(=O)COC,1
6840,COCC(C)OC(C)C,COCC(C)OC(C)C,1
6841,CCC1CC(C)C1C#C,C#CC1C(C)CC1CC,0
6842,CC12C3C4CC1=CC4N23,CC12C3=CC4C(C3)C1N42,3
6843,c1cncc(=O)nc1,O=c1cncccn1,4
6844,OCCC1C2CCC12,OCCC1C2CCC12,0
6845,CCC12CN1C(=O)CC2,CCC12CCC(=O)N1C2,2
6846,C1C2C3OCCN1C23,C1CN2CC3C(O1)C32,2
6847,CC1(C)C2C3C2N2C3C12,CC1(C)C2C3C2N2C3C21,3
6848,ON=C1CNCC1C#N,N#CC1CNCC1=NO,3
6849,CCNC(=O)OC1CC1,CCNC(=O)OC1CC1,3
6850,C1CN=COCC(=O)N1,O=C1COC=NCCN1,4
6851,Cc1cnc(=O)ccn1,Cc1cnc(=O)ccn1,2
6852,CC1(CO)COC=N1,CC1(CO)COC=N1,4
6853,CC1(O)CCCC11CC1,CC1(O)CCCC12CC2,3
6854,COC(CC(C)C)C#N,COC(C#N)CC(C)C,2
6855,CCC12C(O)C1NC2=O,CCC12C(=O)NC1C2O,4
6856,C(C#CC#N)C(=O)C=O,N#CC#CCC(=O)C=O,1
6857,COCC12CC1NC2=O,COCC12CC1NC2=O,0
6858,C1CC23CC=CC2(C1)N3,C1=CC23CCCC2(C1)N3,4
6859,CCC1(C)COCO1,CCC1(C)COCO1,4
6860,COC12C3CC1OC2C3,COC12C3CC1OC2C3,1
6861,CC1CC23NC4C2OC134,CC1CC23NC4C2OC143,3
6862,CC12CC3OCC1C23O,CC12CC3OCC1C32O,0
6863,CC1NC11CC2OC12,CC1NC12CC1OC12,0
6864,CCC(N)=[NH+]CC([O-])=O,CCC(N)=[NH+]CC(=O)[O-],0
6865,Cc1cncc(c1F)F,Cc1cncc(F)c1F,2
6866,COC12CC1(C)OC2=O,COC12CC1(C)OC2=O,0
6867,C1C2C1C1C2C11CCO1,C1CC2(O1)C1C3CC3C12,2
6868,C1C2OCC11CC=CC21,C1=CC2C3CC2(C1)CO3,4
6869,CCC(CO)C(O)CO,CCC(CO)C(O)CO,0
6870,CC(O)C1(C)C2CCN12,CC(O)C1(C)C2CCN21,3
6871,C1CC12C(=O)CN2,O=C1CNC12CC2,1
6872,CN=C1CC(=O)OCO1,CN=C1CC(=O)OCO1,0
6873,CC1C2OC1C2C,CC1C2OC1C2C,4
6874,C1CC2(C1)C1CC2CC1,C1CC2(C1)C1CCC2C1,0
6875,CC1CCC2=C1OC=C2,CC1CCc2ccoc21,4
6876,O=C1OC2CC2C2CC12,O=C1OC2CC2C2CC12,1
6877,C1CC2OC1CCO2,C1CC2CCC(O1)O2,2
6878,Cn1c(=O)cc(cn1)N,Cn1ncc(N)cc1=O,1
6879,Cn1cnc(n1)CC#C,C#CCc1ncn(C)n1,4
6880,N=C1CCC(=O)N1,N=C1CCC(=O)N1,4
6881,CC12CC(C)(C1)N2C=O,CC12CC(C)(C1)N2C=O,1
6882,CC(C(N)C#N)N1CC1,CC(C(N)C#N)N1CC1,1
6883,N#CC1CC2CCC1O2,N#CC1CC2CCC1O2,3
6884,c1c(c(nc(=O)o1)O)N,Nc1coc(=O)nc1O,0
6885,CC12CC3(OCC13)C=C2,CC12C=CC3(C1)OCC23,2
6886,CC1C(N1C)C(C)=NO,CC(=NO)C1C(C)N1C,2
6887,C#CC(C#N)N1CCC1,C#CC(C#N)N1CCC1,4
6888,CC1CC1C1NC1C=O,CC1CC1C1NC1C=O,3
6889,CC(OC1CC1)C1CC1,CC(OC1CC1)C1CC1,3
6890,c1coc(=O)c(=O)cn1,O=c1cnccoc1=O,0
6891,CC(C1CC1)C(C)=NO,CC(=NO)C(C)C1CC1,2
6892,c1c[nH]nc1C(=O)CO,O=C(CO)c1cc[nH]n1,0
6893,C#CCCC(=O)CC=O,C#CCCC(=O)CC=O,3
6894,O=COCC1CCC1=O,O=COCC1CCC1=O,3
6895,NC(=O)C(O)CC=O,NC(=O)C(O)CC=O,2
6896,CC1CN2C3CC12C=C3,CC1CN2C3C=CC12C3,0
6897,CNC12CN(C1)C2C#N,CNC12CN(C1)C2C#N,0
6898,CCC12COC1C2C#C,C#CC1C2OCC12CC,3
6899,Cn1c(cc(=O)nn1)O,Cn1nnc(=O)cc1O,3
6900,CNC1=CNN=NC1=N,CNc1c[nH]nnc1=N,1
6901,O=C([N-]CC1C[NH2+]1)C#N,N#CC(=O)[N-]CC1C[NH2+]1,4
6902,CNC(=O)C1CC1O,CNC(=O)C1CC1O,3
6903,COC1COCC=C1C,COC1COCC=C1C,1
6904,C1OC2C3OCC12C=C3,C1=CC23COC1C2OC3,4
6905,CC(=N)OC1CC=CC1,CC(=N)OC1CC=CC1,1
6906,O=CN1CCC2OC2C1,O=CN1CCC2OC2C1,0
6907,CC1=C(C)C(O)C(=O)N1,CC1=C(C)C(O)C(=O)N1,2
6908,CC1=CC(=O)CCC1=O,CC1=CC(=O)CCC1=O,2
6909,CC1=CCCCC1(C)O,CC1=CCCCC1(C)O,0
6910,CC1(O)COC2CC1C2,CC1(O)COC2CC1C2,4
6911,CCOC(C)C1CCO1,CCOC(C)C1CCO1,1
6912,CC(=O)NC(=N)C1CC1,CC(=O)NC(=N)C1CC1,4
6913,CCCC(O)(C=O)C#N,CCCC(O)(C#N)C=O,1
6914,CC(=O)C1(C)CC2CC12,CC(=O)C1(C)CC2CC21,0
6915,CN=c1n(nco1)C=O,CN=c1ocnn1C=O,0
6916,N=C1NC=C(NC=O)O1,N=c1[nH]cc(NC=O)o1,1
6917,CC1CCOCC1CO,CC1CCOCC1CO,4
6918,CCc1c(cn(n1)C)C,CCc1nn(C)cc1C,4
6919,CC1CNC(=O)CC1O,CC1CNC(=O)CC1O,2
6920,CC#CC1(C)NC1C,CC#CC1(C)NC1C,2
6921,CC#CCNC(C)C#N,CC#CCNC(C)C#N,2
6922,O=CN1CC(=O)C1C#C,C#CC1C(=O)CN1C=O,0
6923,C1OC2=C(O1)N=NO2,C1Oc2nnoc2O1,4
6924,CC1(C)CC2(CC2)C1O,CC1(C)CC2(CC2)C1O,1
6925,CCCOCC(O)CO,CCCOCC(O)CO,3
6926,COC1(C#N)C(N)C1N,COC1(C#N)C(N)C1N,3
6927,CC1(C)C2C3C1C(=O)N23,CC1(C)C2C(=O)N3C2C31,1
6928,NC1=CN=CC=NC1=N,N=c1nccncc1N,4
6929,N=COC(=O)CCC#C,C#CCCC(=O)OC=N,2
6930,Cc1ncc(c(n1)N)O,Cc1ncc(O)c(N)n1,2
6931,OCC12CN1C1CCC21,OCC12CN1C1CCC12,0
6932,CC(=NO)CC1(CC1)O,CC(CC1(O)CC1)=NO,4
6933,CCC12CC1OC(=O)N2,CCC12CC1OC(=O)N2,1
6934,CC#Cc1ccnn1C,CC#Cc1ccnn1C,4
6935,N#CC12CCC1CN2,N#CC12CCC1CN2,2
6936,COC1(C)C=CNC1=O,COC1(C)C=CNC1=O,4
6937,CC#CC(C)(CO)C#C,C#CC(C)(C#CC)CO,1
6938,C1C2CC1C13CC(C1)C23,C1C2CC1C13CC(C1)C23,3
6939,CC1(CC(C1)C(=O)N)C,CC1(C)CC(C(N)=O)C1,3
6940,CC1C2CC3C2C3C1=O,CC1C(=O)C2C3CC1C32,2
6941,OC1CC1CCN1CC1,OC1CC1CCN1CC1,0
6942,NC1(CC1C#C)C#N,C#CC1CC1(N)C#N,2
6943,CC1C=CC(C)(O)C1O,CC1C=CC(C)(O)C1O,4
6944,CC1C2OC2C2CC1C2,CC1C2CC(C2)C2OC12,0
6945,O=CC1=CCC2COC12,O=CC1=CCC2COC12,2
